
       4758.6685      1.15899
       4763.6672      1.15815
       4768.6658      1.15729
       4773.6645      1.15643
       4778.6632      1.15556
       4783.6619      1.15468
       4788.6605      1.15378
       4793.6592      1.15288
       4798.6579      1.15196
       4803.6565      1.15104
       4808.6552      1.15011
       4813.6539      1.14916
       4818.6525      1.14821
       4823.6512      1.14725
       4828.6499      1.14628
       4833.6485      1.14530
       4838.6472      1.14431
       4843.6459      1.14332
       4848.6446      1.14231
       4853.6432      1.14130
       4858.6419      1.14028
       4863.6406      1.13925
       4868.6392      1.13821
       4873.6379      1.13717
       4878.6366      1.13612
       4883.6352      1.13506
       4888.6339      1.13400
       4893.6326      1.13293
       4898.6312      1.13185
       4903.6299      1.13076
       4908.6286      1.12967
       4913.6272      1.12858
       4918.6259      1.12747
       4923.6246      1.12637
       4928.6232      1.12525
       4933.6219      1.12413
       4938.6206      1.12301
       4943.6192      1.12188
       4948.6179      1.12074
       4953.6166      1.11961
       4958.6152      1.11846
       4963.6139      1.11731
       4968.6126      1.11616
       4973.6112      1.11501
       4978.6099      1.11385
       4983.6086      1.11268
       4988.6072      1.11151
       4993.6059      1.11034
       4998.6046      1.10917
       5003.6032      1.10799
       5008.6019      1.10681
       5013.6006      1.10563
       5018.5992      1.10445
       5023.5979      1.10326
       5028.5966      1.10207
       5033.5952      1.10088
       5038.5939      1.09969
       5043.5926      1.09849
       5048.5912      1.09730
       5053.5899      1.09610
       5058.5886      1.09490
       5063.5872      1.09370
       5068.5859      1.09250
       5073.5845      1.09130
       5078.5832      1.09010
       5083.5819      1.08890
       5088.5805      1.08769
       5093.5792      1.08649
       5098.5779      1.08529
       5103.5765      1.08409
       5108.5752      1.08289
       5113.5739      1.08169
       5118.5725      1.08049
       5123.5712      1.07929
       5128.5699      1.07810
       5133.5685      1.07690
       5138.5672      1.07571
       5143.5658      1.07451
       5148.5645      1.07332
       5153.5632      1.07214
       5158.5618      1.07095
       5163.5605      1.06977
       5168.5592      1.06859
       5173.5578      1.06741
       5178.5565      1.06623
       5183.5552      1.06506
       5188.5538      1.06389
       5193.5525      1.06273
       5198.5511      1.06157
       5203.5498      1.06041
       5208.5485      1.05926
       5213.5471      1.05811
       5218.5458      1.05696
       5223.5445      1.05582
       5228.5431      1.05468
       5233.5418      1.05354
       5238.5404      1.05241
       5243.5391      1.05128
       5248.5378      1.05015
       5253.5364      1.04903
       5258.5351      1.04791
       5263.5338      1.04680
       5268.5324      1.04569
       5273.5311      1.04458
       5278.5297      1.04347
       5283.5284      1.04237
       5288.5271      1.04127
       5293.5257      1.04018
       5298.5244      1.03909
       5303.5231      1.03800
       5308.5217      1.03691
       5313.5204      1.03583
       5318.5190      1.03475
       5323.5177      1.03367
       5328.5164      1.03260
       5333.5150      1.03153
       5338.5137      1.03046
       5343.5123      1.02939
       5348.5110      1.02833
       5353.5097      1.02727
       5358.5083      1.02621
       5363.5070      1.02516
       5368.5056      1.02411
       5373.5043      1.02306
       5378.5030      1.02201
       5383.5016      1.02097
       5388.5003      1.01993
       5393.4989      1.01889
       5398.4976      1.01786
       5403.4963      1.01682
       5408.4949      1.01579
       5413.4936      1.01476
       5418.4923      1.01374
       5423.4909      1.01272
       5428.4896      1.01170
       5433.4882      1.01068
       5438.4869      1.00966
       5443.4856      1.00865
       5448.4842      1.00763
       5453.4829      1.00663
       5458.4815      1.00562
       5463.4802      1.00461
       5468.4789      1.00361
       5473.4775      1.00261
       5478.4762      1.00161
       5483.4748      1.00061
       5488.4735     0.999618
       5493.4721     0.998625
       5498.4708     0.997634
       5503.4695     0.996645
       5508.4681     0.995658
       5513.4668     0.994672
       5518.4654     0.993689
       5523.4641     0.992707
       5528.4628     0.991727
       5533.4614     0.990749
       5538.4601     0.989772
       5543.4587     0.988797
       5548.4574     0.987824
       5553.4561     0.986852
       5558.4547     0.985882
       5563.4534     0.984913
       5568.4520     0.983946
       5573.4507     0.982980
       5578.4493     0.982016
       5583.4480     0.981053
       5588.4467     0.980092
       5593.4453     0.979131
       5598.4440     0.978173
       5603.4426     0.977215
       5608.4413     0.976259
       5613.4400     0.975304
       5618.4386     0.974350
       5623.4373     0.973397
       5628.4359     0.972446
       5633.4346     0.971496
       5638.4332     0.970546
       5643.4319     0.969598
       5648.4306     0.968651
       5653.4292     0.967704
       5658.4279     0.966759
       5663.4265     0.965815
       5668.4252     0.964871
       5673.4238     0.963928
       5678.4225     0.962986
       5683.4212     0.962045
       5688.4198     0.961105
       5693.4185     0.960166
       5698.4171     0.959227
       5703.4158     0.958288
       5708.4144     0.957351
       5713.4131     0.956414
       5718.4118     0.955478
       5723.4104     0.954542
       5728.4091     0.953606
       5733.4077     0.952672
       5738.4064     0.951737
       5743.4050     0.950803
       5748.4037     0.949870
       5753.4024     0.948937
       5758.4010     0.948004
       5763.3997     0.947071
       5768.3983     0.946139
       5773.3970     0.945207
       5778.3956     0.944275
       5783.3943     0.943344
       5788.3930     0.942412
       5793.3916     0.941481
       5798.3903     0.940550
       5803.3889     0.939619
       5808.3876     0.938687
       5813.3862     0.937756
       5818.3849     0.936825
       5823.3835     0.935894
       5828.3822     0.934962
       5833.3809     0.934031
       5838.3795     0.933099
       5843.3782     0.932168
       5848.3768     0.931235
       5853.3755     0.930303
       5858.3741     0.929371
       5863.3728     0.928438
       5868.3715     0.927505
       5873.3701     0.926571
       5878.3688     0.925637
       5883.3674     0.924703
       5888.3661     0.923768
       5893.3647     0.922832
       5898.3634     0.921896
       5903.3620     0.920960
       5908.3607     0.920023
       5913.3594     0.919085
       5918.3580     0.918147
       5923.3567     0.917208
       5928.3553     0.916268
       5933.3540     0.915328
       5938.3526     0.914386
       5943.3513     0.913444
       5948.3499     0.912501
       5953.3486     0.911558
       5958.3472     0.910613
       5963.3459     0.909668
       5968.3446     0.908721
       5973.3432     0.907774
       5978.3419     0.906825
       5983.3405     0.905876
       5988.3392     0.904925
       5993.3378     0.903974
       5998.3365     0.903022
       6003.3351     0.902068
       6008.3338     0.901114
       6013.3324     0.900159
       6018.3311     0.899204
       6023.3298     0.898247
       6028.3284     0.897290
       6033.3271     0.896332
       6038.3257     0.895373
       6043.3244     0.894413
       6048.3230     0.893453
       6053.3217     0.892492
       6058.3203     0.891530
       6063.3190     0.890568
       6068.3176     0.889605
       6073.3163     0.888641
       6078.3149     0.887677
       6083.3136     0.886712
       6088.3123     0.885747
       6093.3109     0.884781
       6098.3096     0.883815
       6103.3082     0.882848
       6108.3069     0.881881
       6113.3055     0.880913
       6118.3042     0.879945
       6123.3028     0.878976
       6128.3015     0.878007
       6133.3001     0.877038
       6138.2988     0.876068
       6143.2974     0.875098
       6148.2961     0.874128
       6153.2948     0.873158
       6158.2934     0.872187
       6163.2921     0.871216
       6168.2907     0.870244
       6173.2894     0.869273
       6178.2880     0.868301
       6183.2867     0.867329
       6188.2853     0.866358
       6193.2840     0.865385
       6198.2826     0.864413
       6203.2813     0.863441
       6208.2799     0.862469
       6213.2786     0.861497
       6218.2772     0.860524
       6223.2759     0.859552
       6228.2745     0.858580
       6233.2732     0.857607
       6238.2719     0.856635
       6243.2705     0.855663
       6248.2692     0.854691
       6253.2678     0.853719
       6258.2665     0.852748
       6263.2651     0.851776
       6268.2638     0.850805
       6273.2624     0.849834
       6278.2611     0.848863
       6283.2597     0.847892
       6288.2584     0.846922
       6293.2570     0.845952
       6298.2557     0.844982
       6303.2543     0.844013
       6308.2530     0.843044
       6313.2516     0.842075
       6318.2503     0.841107
       6323.2489     0.840139
       6328.2476     0.839171
       6333.2462     0.838204
       6338.2449     0.837238
       6343.2436     0.836272
       6348.2422     0.835306
       6353.2409     0.834342
       6358.2395     0.833377
       6363.2382     0.832413
       6368.2368     0.831450
       6373.2355     0.830488
       6378.2341     0.829526
       6383.2328     0.828565
       6388.2314     0.827604
       6393.2301     0.826644
       6398.2287     0.825685
       6403.2274     0.824727
       6408.2260     0.823769
       6413.2247     0.822812
       6418.2233     0.821856
       6423.2220     0.820901
       6428.2206     0.819947
       6433.2193     0.818993
       6438.2179     0.818041
       6443.2166     0.817089
       6448.2152     0.816138
       6453.2139     0.815189
       6458.2125     0.814240
       6463.2112     0.813292
       6468.2098     0.812345
       6473.2085     0.811400
       6478.2071     0.810455
       6483.2058     0.809511
       6488.2044     0.808569
       6493.2031     0.807627
       6498.2017     0.806687
       6503.2004     0.805748
       6508.1990     0.804810
       6513.1977     0.803873
       6518.1963     0.802938
       6523.1950     0.802004
       6528.1936     0.801071
       6533.1923     0.800139
       6538.1910     0.799209
       6543.1896     0.798280
       6548.1883     0.797352
       6553.1869     0.796425
       6558.1856     0.795500
       6563.1842     0.794577
       6568.1829     0.793655
       6573.1815     0.792734
       6578.1802     0.791815
       6583.1788     0.790897
       6588.1775     0.789981
       6593.1761     0.789066
       6598.1748     0.788153
       6603.1734     0.787241
       6608.1721     0.786331
       6613.1707     0.785423
       6618.1694     0.784516
       6623.1680     0.783611
       6628.1667     0.782707
       6633.1653     0.781806
       6638.1640     0.780906
       6643.1626     0.780007
       6648.1613     0.779111
       6653.1599     0.778216
       6658.1586     0.777323
       6663.1572     0.776432
       6668.1559     0.775543
       6673.1545     0.774655
       6678.1532     0.773770
       6683.1518     0.772886
       6688.1505     0.772004
       6693.1491     0.771124
       6698.1478     0.770247
       6703.1464     0.769371
       6708.1451     0.768497
       6713.1437     0.767625
       6718.1424     0.766755
       6723.1410     0.765887
       6728.1397     0.765022
       6733.1383     0.764158
       6738.1370     0.763297
       6743.1356     0.762437
       6748.1343     0.761580
       6753.1329     0.760725
       6758.1316     0.759872
       6763.1302     0.759022
       6768.1288     0.758173
       6773.1275     0.757327
       6778.1261     0.756482
       6783.1248     0.755640
       6788.1234     0.754799
       6793.1221     0.753961
       6798.1207     0.753124
       6803.1194     0.752290
       6808.1180     0.751457
       6813.1167     0.750626
       6818.1153     0.749797
       6823.1140     0.748970
       6828.1126     0.748144
       6833.1113     0.747321
       6838.1099     0.746499
       6843.1086     0.745679
       6848.1072     0.744861
       6853.1059     0.744044
       6858.1045     0.743229
       6863.1032     0.742415
       6868.1018     0.741604
       6873.1005     0.740793
       6878.0991     0.739985
       6883.0978     0.739178
       6888.0964     0.738372
       6893.0951     0.737568
       6898.0937     0.736765
       6903.0924     0.735964
       6908.0910     0.735164
       6913.0897     0.734366
       6918.0883     0.733569
       6923.0870     0.732773
       6928.0856     0.731979
       6933.0843     0.731186
       6938.0829     0.730394
       6943.0816     0.729604
       6948.0802     0.728814
       6953.0789     0.728026
       6958.0775     0.727239
       6963.0762     0.726454
       6968.0748     0.725669
       6973.0735     0.724885
       6978.0721     0.724103
       6983.0707     0.723321
       6988.0694     0.722541
       6993.0680     0.721762
       6998.0667     0.720983
       7003.0653     0.720206
       7008.0640     0.719429
       7013.0626     0.718654
       7018.0613     0.717879
       7023.0599     0.717105
       7028.0586     0.716332
       7033.0572     0.715560
       7038.0559     0.714788
       7043.0545     0.714018
       7048.0532     0.713248
       7053.0518     0.712479
       7058.0505     0.711710
       7063.0491     0.710942
       7068.0478     0.710175
       7073.0464     0.709409
       7078.0451     0.708643
       7083.0437     0.707877
       7088.0424     0.707112
       7093.0410     0.706348
       7098.0397     0.705584
       7103.0383     0.704821
       7108.0369     0.704058
       7113.0356     0.703295
       7118.0342     0.702533
       7123.0329     0.701772
       7128.0315     0.701010
       7133.0302     0.700249
       7138.0288     0.699488
       7143.0275     0.698728
       7148.0261     0.697968
       7153.0248     0.697208
       7158.0234     0.696448
       7163.0221     0.695688
       7168.0207     0.694929
       7173.0194     0.694170
       7178.0180     0.693411
       7183.0167     0.692652
       7188.0153     0.691893
       7193.0140     0.691134
       7198.0126     0.690375
       7203.0112     0.689616
       7208.0099     0.688857
       7213.0085     0.688098
       7218.0072     0.687338
       7223.0058     0.686579
       7228.0045     0.685820
       7233.0031     0.685060
       7238.0018     0.684301
       7243.0004     0.683541
       7247.9991     0.682780
       7252.9977     0.682020
       7257.9964     0.681259
       7262.9950     0.680498
       7267.9937     0.679737
       7272.9923     0.678975
       7277.9910     0.678213
       7282.9896     0.677451
       7287.9882     0.676688
       7292.9869     0.675925
       7297.9855     0.675161
       7302.9842     0.674397
       7307.9828     0.673632
       7312.9815     0.672867
       7317.9801     0.672101
       7322.9788     0.671334
       7327.9774     0.670567
       7332.9761     0.669800
       7337.9747     0.669031
       7342.9734     0.668262
       7347.9720     0.667492
       7352.9707     0.666722
       7357.9693     0.665951
       7362.9679     0.665179
       7367.9666     0.664406
       7372.9652     0.663632
       7377.9639     0.662857
       7382.9625     0.662082
       7387.9612     0.661306
       7392.9598     0.660528
       7397.9585     0.659750
       7402.9571     0.658971
       7407.9558     0.658191
       7412.9544     0.657409
       7417.9531     0.656627
       7422.9517     0.655844
       7427.9504     0.655059
       7432.9490     0.654274
       7437.9476     0.653487
       7442.9463     0.652699
       7447.9449     0.651910
       7452.9436     0.651120
       7457.9422     0.650328
       7462.9409     0.649535
       7467.9395     0.648741
       7472.9382     0.647946
       7477.9368     0.647149
       7482.9355     0.646351
       7487.9341     0.645552
       7492.9328     0.644751
       7497.9314     0.643948
       7502.9300     0.643144
       7507.9287     0.642339
       7512.9273     0.641532
       7517.9260     0.640724
       7522.9246     0.639914
       7527.9233     0.639102
       7532.9219     0.638289
       7537.9206     0.637475
       7542.9192     0.636659
       7547.9179     0.635842
       7552.9165     0.635023
       7557.9151     0.634203
       7562.9138     0.633381
       7567.9124     0.632558
       7572.9111     0.631734
       7577.9097     0.630909
       7582.9084     0.630082
       7587.9070     0.629254
       7592.9057     0.628425
       7597.9043     0.627595
       7602.9030     0.626764
       7607.9016     0.625932
       7612.9003     0.625098
       7617.8989     0.624264
       7622.8975     0.623429
       7627.8962     0.622592
       7632.8948     0.621755
       7637.8935     0.620917
       7642.8921     0.620078
       7647.8908     0.619238
       7652.8894     0.618397
       7657.8881     0.617555
       7662.8867     0.616713
       7667.8854     0.615870
       7672.8840     0.615026
       7677.8826     0.614182
       7682.8813     0.613337
       7687.8799     0.612491
       7692.8786     0.611645
       7697.8772     0.610798
       7702.8759     0.609951
       7707.8745     0.609103
       7712.8732     0.608255
       7717.8718     0.607406
       7722.8705     0.606557
       7727.8691     0.605707
       7732.8677     0.604857
       7737.8664     0.604007
       7742.8650     0.603157
       7747.8637     0.602306
       7752.8623     0.601455
       7757.8610     0.600604
       7762.8596     0.599752
       7767.8583     0.598901
       7772.8569     0.598049
       7777.8555     0.597198
       7782.8542     0.596346
       7787.8528     0.595494
       7792.8515     0.594642
       7797.8501     0.593791
       7802.8488     0.592939
       7807.8474     0.592087
       7812.8461     0.591236
       7817.8447     0.590384
       7822.8434     0.589533
       7827.8420     0.588682
       7832.8406     0.587832
       7837.8393     0.586981
       7842.8379     0.586131
       7847.8366     0.585281
       7852.8352     0.584432
       7857.8339     0.583583
       7862.8325     0.582734
       7867.8312     0.581886
       7872.8298     0.581038
       7877.8284     0.580191
       7882.8271     0.579344
       7887.8257     0.578498
       7892.8244     0.577652
       7897.8230     0.576807
       7902.8217     0.575963
       7907.8203     0.575119
       7912.8190     0.574276
       7917.8176     0.573434
       7922.8162     0.572593
       7927.8149     0.571752
       7932.8135     0.570912
       7937.8122     0.570073
       7942.8108     0.569235
       7947.8095     0.568398
       7952.8081     0.567562
       7957.8068     0.566726
       7962.8054     0.565892
       7967.8040     0.565059
       7972.8027     0.564227
       7977.8013     0.563395
       7982.8000     0.562566
       7987.7986     0.561737
       7992.7973     0.560909
       7997.7959     0.560082
       8002.7946     0.559257
       8007.7932     0.558433
       8012.7918     0.557611
       8017.7905     0.556789
       8022.7891     0.555969
       8027.7878     0.555151
       8032.7864     0.554333
       8037.7851     0.553518
       8042.7837     0.552703
       8047.7824     0.551890
       8052.7810     0.551079
       8057.7796     0.550269
       8062.7783     0.549461
       8067.7769     0.548655
       8072.7756     0.547850
       8077.7742     0.547047
       8082.7729     0.546245
       8087.7715     0.545445
       8092.7702     0.544647
       8097.7688     0.543851
       8102.7674     0.543057
       8107.7661     0.542264
       8112.7647     0.541474
       8117.7634     0.540685
       8122.7620     0.539898
       8127.7607     0.539113
       8132.7593     0.538330
       8137.7579     0.537549
       8142.7566     0.536771
       8147.7552     0.535994
       8152.7539     0.535219
       8157.7525     0.534447
       8162.7512     0.533676
       8167.7498     0.532908
       8172.7485     0.532143
       8177.7471     0.531379
       8182.7457     0.530618
       8187.7444     0.529859
       8192.7430     0.529102
       8197.7417     0.528348
       8202.7403     0.527596
       8207.7390     0.526846
       8212.7376     0.526100
       8217.7362     0.525355
       8222.7349     0.524613
       8227.7335     0.523874
       8232.7322     0.523137
       8237.7308     0.522403
       8242.7295     0.521671
       8247.7281     0.520942
       8252.7268     0.520216
       8257.7254     0.519493
       8262.7240     0.518772
       8267.7227     0.518054
       8272.7213     0.517339
       8277.7200     0.516627
       8282.7186     0.515917
       8287.7173     0.515211
       8292.7159     0.514507
       8297.7145     0.513807
       8302.7132     0.513109
       8307.7118     0.512415
       8312.7105     0.511723
       8317.7091     0.511034
       8322.7078     0.510348
       8327.7064     0.509665
       8332.7050     0.508985
       8337.7037     0.508307
       8342.7023     0.507633
       8347.7010     0.506961
       8352.6996     0.506292
       8357.6983     0.505625
       8362.6969     0.504962
       8367.6956     0.504301
       8372.6942     0.503643
       8377.6928     0.502987
       8382.6915     0.502334
       8387.6901     0.501684
       8392.6888     0.501036
       8397.6874     0.500391
       8402.6861     0.499748
       8407.6847     0.499108
       8412.6833     0.498471
       8417.6820     0.497836
       8422.6806     0.497204
       8427.6793     0.496574
       8432.6779     0.495946
       8437.6766     0.495321
       8442.6752     0.494698
       8447.6738     0.494078
       8452.6725     0.493460
       8457.6711     0.492844
       8462.6698     0.492231
       8467.6684     0.491620
       8472.6671     0.491011
       8477.6657     0.490405
       8482.6643     0.489801
       8487.6630     0.489199
       8492.6616     0.488599
       8497.6603     0.488002
       8502.6589     0.487406
       8507.6576     0.486813
       8512.6562     0.486222
       8517.6548     0.485633
       8522.6535     0.485046
       8527.6521     0.484461
       8532.6508     0.483878
       8537.6494     0.483298
       8542.6481     0.482719
       8547.6467     0.482142
       8552.6453     0.481568
       8557.6440     0.480995
       8562.6426     0.480424
       8567.6413     0.479855
       8572.6399     0.479288
       8577.6386     0.478723
       8582.6372     0.478160
       8587.6358     0.477598
       8592.6345     0.477039
       8597.6331     0.476481
       8602.6318     0.475925
       8607.6304     0.475370
       8612.6291     0.474818
       8617.6277     0.474267
       8622.6263     0.473718
       8627.6250     0.473170
       8632.6236     0.472625
       8637.6223     0.472080
       8642.6209     0.471538
       8647.6196     0.470997
       8652.6182     0.470458
       8657.6168     0.469920
       8662.6155     0.469383
       8667.6141     0.468849
       8672.6128     0.468315
       8677.6114     0.467784
       8682.6101     0.467253
       8687.6087     0.466725
       8692.6073     0.466197
       8697.6060     0.465671
       8702.6046     0.465146
       8707.6033     0.464623
       8712.6019     0.464101
       8717.6005     0.463581
       8722.5992     0.463061
       8727.5978     0.462543
       8732.5965     0.462027
       8737.5951     0.461511
       8742.5938     0.460997
       8747.5924     0.460484
       8752.5910     0.459972
       8757.5897     0.459461
       8762.5883     0.458951
       8767.5870     0.458443
       8772.5856     0.457936
       8777.5843     0.457429
       8782.5829     0.456924
       8787.5815     0.456420
       8792.5802     0.455917
       8797.5788     0.455415
       8802.5775     0.454914
       8807.5761     0.454414
       8812.5748     0.453914
       8817.5734     0.453416
       8822.5720     0.452919
       8827.5707     0.452422
       8832.5693     0.451927
       8837.5680     0.451432
       8842.5666     0.450938
       8847.5652     0.450445
       8852.5639     0.449953
       8857.5625     0.449461
       8862.5612     0.448970
       8867.5598     0.448480
       8872.5585     0.447991
       8877.5571     0.447502
       8882.5557     0.447014
       8887.5544     0.446527
       8892.5530     0.446040
       8897.5517     0.445554
       8902.5503     0.445069
       8907.5490     0.444584
       8912.5476     0.444100
       8917.5462     0.443616
       8922.5449     0.443132
       8927.5435     0.442650
       8932.5422     0.442167
       8937.5408     0.441685
       8942.5394     0.441204
       8947.5381     0.440723
       8952.5367     0.440242
       8957.5354     0.439762
       8962.5340     0.439282
       8967.5327     0.438803
       8972.5313     0.438324
       8977.5299     0.437845
       8982.5286     0.437366
       8987.5272     0.436888
       8992.5259     0.436410
       8997.5245     0.435932
       9002.5231     0.435454
       9007.5218     0.434977
       9012.5204     0.434499
       9017.5191     0.434022
       9022.5177     0.433545
       9027.5164     0.433068
       9032.5150     0.432591
       9037.5136     0.432114
       9042.5123     0.431637
       9047.5109     0.431161
       9052.5096     0.430684
       9057.5082     0.430207
       9062.5068     0.429730
       9067.5055     0.429253
       9072.5041     0.428776
       9077.5028     0.428299
       9082.5014     0.427822
       9087.5001     0.427345
       9092.4987     0.426868
       9097.4973     0.426390
       9102.4960     0.425913
       9107.4946     0.425436
       9112.4933     0.424958
       9117.4919     0.424481
       9122.4905     0.424003
       9127.4892     0.423525
       9132.4878     0.423047
       9137.4865     0.422570
       9142.4851     0.422092
       9147.4838     0.421614
       9152.4824     0.421136
       9157.4810     0.420658
       9162.4797     0.420180
       9167.4783     0.419702
       9172.4770     0.419224
       9177.4756     0.418746
       9182.4742     0.418268
       9187.4729     0.417790
       9192.4715     0.417311
       9197.4702     0.416833
       9202.4688     0.416355
       9207.4675     0.415877
       9212.4661     0.415398
       9217.4647     0.414920
       9222.4634     0.414442
       9227.4620     0.413963
       9232.4607     0.413485
       9237.4593     0.413007
       9242.4579     0.412529
       9247.4566     0.412050
       9252.4552     0.411572
       9257.4539     0.411094
       9262.4525     0.410615
       9267.4511     0.410137
       9272.4498     0.409659
       9277.4484     0.409180
       9282.4471     0.408702
       9287.4457     0.408224
       9292.4444     0.407746
       9297.4430     0.407267
       9302.4416     0.406789
       9307.4403     0.406311
       9312.4389     0.405833
       9317.4376     0.405355
       9322.4362     0.404877
       9327.4348     0.404399
       9332.4335     0.403921
       9337.4321     0.403443
       9342.4308     0.402965
       9347.4294     0.402487
       9352.4280     0.402009
       9357.4267     0.401531
       9362.4253     0.401054
       9367.4240     0.400576
       9372.4226     0.400098
       9377.4213     0.399621
       9382.4199     0.399143
       9387.4185     0.398666
       9392.4172     0.398189
       9397.4158     0.397711
       9402.4145     0.397234
       9407.4131     0.396757
       9412.4117     0.396280
       9417.4104     0.395803
       9422.4090     0.395326
       9427.4077     0.394849
       9432.4063     0.394372
       9437.4049     0.393895
       9442.4036     0.393419
       9447.4022     0.392942
       9452.4009     0.392466
       9457.3995     0.391990
       9462.3981     0.391513
       9467.3968     0.391037
       9472.3954     0.390561
