# Selection: secTarget&2
# ra, dec (N.B., rounded to single precision)
# u,g,r,i,z (PSF, dereddened)
# Extinction in r
#
#     xra      xdec   xupsf  xgpsf  xrpsf  xipsf  xzpsfxreddening2
#
217.65221  34.87983  19.227 18.275 17.901 17.739 17.718  0.045
217.96233  34.90584  18.505 17.642 17.336 17.176 17.183  0.034
218.02226  34.83286  19.318 18.262 17.818 17.700 17.648  0.036
218.11699  34.77090  19.549 18.484 18.071 17.920 17.904  0.039
218.36729  34.69320  19.097 18.074 17.719 17.563 17.451  0.030
218.36943  34.68893  19.168 18.272 18.001 17.886 17.797  0.030
218.78523  34.58639  19.178 18.056 17.611 17.494 17.470  0.039
218.79187  34.51955  18.157 17.182 16.710 16.520 16.504  0.051
218.92052  34.61113  19.230 18.264 17.841 17.692 17.635  0.034
218.86108  34.44752  18.884 18.054 17.773 17.695 17.679  0.054
218.91754  34.53917  19.087 18.259 18.024 17.938 17.970  0.046
218.92657  34.50319  18.127 17.066 16.671 16.575 16.530  0.051
219.04547  34.58865  18.791 17.725 17.369 17.247 17.241  0.039
219.09171  34.55752  18.912 18.082 17.833 17.678 17.690  0.043
219.18730  34.41118  18.880 17.918 17.611 17.509 17.490  0.045
219.45412  34.40423  18.146 17.243 16.942 16.832 16.776  0.043
219.49632  34.29369  18.684 17.686 17.319 17.215 17.200  0.041
219.53523  34.35894  19.100 18.038 17.665 17.559 17.527  0.041
219.57771  34.25256  18.849 17.907 17.602 17.523 17.528  0.038
219.74660  34.17318  18.916 18.045 17.805 17.742 17.725  0.037
216.08763  35.78005  19.214 18.316 18.074 18.054 18.052  0.035
216.30516  35.70792  19.252 18.103 17.666 17.504 17.479  0.042
216.59196  35.72358  18.263 17.393 17.143 17.093 17.096  0.037
216.61641  35.71959  18.549 17.501 17.148 17.040 17.042  0.037
216.69644  35.52030  18.415 17.524 17.135 17.076 17.049  0.044
216.73204  35.52486  19.369 18.238 17.831 17.730 17.676  0.043
216.86861  35.54288  19.185 18.119 17.678 17.590 17.543  0.041
216.92708  35.62106  19.301 18.395 18.072 17.967 17.950  0.041
217.28494  35.34989  18.585 17.565 17.235 17.103 17.099  0.035
217.53784  35.41836  19.202 18.028 17.542 17.352 17.287  0.040
217.71188  35.26608  19.082 18.013 17.616 17.450 17.400  0.039
217.78540  35.35714  19.183 18.067 17.677 17.558 17.492  0.040
217.88449  35.24750  18.386 17.478 17.200 17.095 17.096  0.033
218.23299  35.19670  18.223 17.123 16.724 16.571 16.545  0.032
218.35695  35.07642  18.932 18.037 17.711 17.599 17.561  0.029
218.50703  35.06349  18.433 17.296 16.883 16.727 16.686  0.026
218.54781  35.12571  19.117 18.183 17.886 17.776 17.751  0.025
218.63826  35.05428  19.317 18.177 17.719 17.515 17.431  0.026
218.82991  34.92949  19.249 18.182 17.800 17.681 17.587  0.024
218.91574  34.90668  18.623 17.757 17.531 17.481 17.497  0.024
218.98773  34.84668  18.724 17.750 17.414 17.279 17.276  0.026
219.06796  35.00900  18.475 17.586 17.353 17.280 17.307  0.027
219.12865  34.85386  18.226 17.276 16.987 16.901 16.916  0.023
219.22104  34.90804  19.190 18.224 17.926 17.809 17.781  0.026
219.27142  34.90228  19.233 18.299 18.000 17.870 17.862  0.024
219.40280  34.91891  19.004 17.892 17.442 17.289 17.209  0.023
219.43839  34.84091  19.152 18.003 17.504 17.343 17.221  0.023
219.46135  34.88288  19.641 18.448 17.967 17.828 17.785  0.023
216.92114  35.91476  19.499 18.334 17.864 17.735 17.675  0.037
216.96719  35.93777  18.441 17.575 17.263 17.175 17.168  0.034
217.07089  35.93843  19.342 18.187 17.659 17.471 17.388  0.031
217.32950  35.98611  19.124 18.149 17.806 17.677 17.614  0.037
217.39040  35.89021  18.671 17.797 17.558 17.470 17.498  0.033
217.48315  35.80142  18.188 17.247 16.911 16.775 16.768  0.032
217.63150  35.88753  18.667 17.560 17.140 17.008 16.961  0.037
217.89487  35.72194  18.905 18.013 17.734 17.637 17.631  0.036
217.99229  35.78212  19.345 18.454 18.214 18.141 18.150  0.031
218.04272  35.67458  19.192 18.302 18.008 17.902 17.877  0.034
218.04657  35.57426  18.628 17.673 17.316 17.164 17.117  0.034
218.12129  35.58423  18.924 17.964 17.679 17.590 17.559  0.033
218.20261  35.59327  19.397 18.296 17.758 17.596 17.490  0.032
218.28943  35.72294  19.272 18.410 18.196 18.124 18.132  0.033
218.41742  35.54747  19.017 18.110 17.866 17.768 17.768  0.032
218.56061  35.46335  19.447 18.324 17.830 17.709 17.636  0.032
218.60373  35.51463  18.958 18.140 17.893 17.844 17.857  0.032
218.66090  35.57697  18.808 17.906 17.629 17.557 17.520  0.031
218.82587  35.44166  18.774 17.767 17.451 17.340 17.350  0.023
218.83490  35.44690  18.026 17.203 16.948 16.873 16.862  0.023
218.89096  35.53231  19.296 18.240 17.758 17.614 17.517  0.026
219.05220  35.47221  19.108 18.058 17.667 17.537 17.483  0.030
219.08174  35.33387  18.795 17.877 17.539 17.454 17.408  0.025
219.22571  35.36104  18.234 17.345 17.038 16.951 16.957  0.026
219.36496  35.20468  18.942 17.823 17.382 17.233 17.212  0.022
219.43594  35.26378  18.731 17.636 17.234 17.086 17.079  0.024
219.59926  35.30966  18.900 17.983 17.633 17.528 17.508  0.027
219.65359  35.23768  19.090 18.021 17.599 17.465 17.399  0.025
219.68228  35.24406  19.125 18.021 17.606 17.463 17.453  0.025
219.88167  35.14576  19.282 18.458 18.174 18.073 18.036  0.022
218.57176  35.85987  19.302 18.331 17.999 17.883 17.851  0.031
218.62866  35.96800  18.456 17.558 17.231 17.093 17.065  0.032
218.69464  35.89640  19.679 18.500 17.979 17.770 17.664  0.034
218.92107  35.78968  19.100 18.159 17.818 17.703 17.644  0.031
218.98740  35.85677  18.518 17.361 16.868 16.692 16.620  0.032
219.02422  35.89669  18.944 17.834 17.363 17.181 17.118  0.033
219.01292  35.86251  18.615 17.460 17.013 16.866 16.823  0.032
219.12108  35.72277  18.399 17.221 16.762 16.584 16.540  0.028
219.58469  35.63658  18.349 17.338 16.951 16.860 16.812  0.027
219.73796  35.60336  18.175 17.131 16.741 16.638 16.605  0.024
219.85983  35.64173  18.868 17.821 17.408 17.200 17.114  0.025
216.21127  34.66953  18.405 17.359 16.963 16.848 16.834  0.030
216.25491  34.62276  18.463 17.480 17.122 17.032 17.015  0.032
216.63043  34.45524  18.402 17.216 16.739 16.598 16.564  0.037
216.64592  34.43800  19.049 18.063 17.725 17.649 17.616  0.037
216.78734  34.46670  19.188 18.333 17.927 17.803 17.752  0.039
216.78221  34.43184  18.719 17.802 17.491 17.408 17.414  0.037
216.79575  34.41203  18.196 17.243 16.833 16.700 16.650  0.037
216.91284  34.38281  19.181 18.265 17.967 17.918 17.931  0.039
216.93236  34.39774  18.084 17.043 16.708 16.604 16.584  0.039
217.02220  34.53392  18.376 17.488 17.203 17.102 17.069  0.038
217.02187  34.36729  18.901 17.885 17.523 17.434 17.371  0.039
217.42360  34.28452  18.649 17.544 17.147 17.013 16.977  0.036
217.43086  34.27848  18.350 17.318 16.963 16.863 16.840  0.037
217.47075  34.27222  19.060 18.173 17.823 17.700 17.648  0.037
217.51608  34.31580  18.262 17.207 16.833 16.729 16.693  0.036
217.50401  34.25435  18.963 18.098 17.849 17.793 17.780  0.039
217.50674  34.16814  19.475 18.417 17.955 17.776 17.665  0.042
217.69882  34.31655  18.254 17.224 16.855 16.729 16.689  0.038
217.83635  34.12360  18.235 17.386 17.121 17.023 17.002  0.036
217.95108  34.09825  17.906 17.082 16.766 16.669 16.634  0.031
218.28749  34.14997  18.522 17.421 17.023 16.913 16.826  0.037
218.35138  34.13707  19.095 18.233 17.847 17.713 17.667  0.036
218.54085  33.98415  18.353 17.312 16.900 16.733 16.699  0.033
218.55972  33.95445  18.977 17.997 17.635 17.487 17.464  0.032
218.56973  33.87531  18.229 17.100 16.684 16.558 16.522  0.032
218.64116  33.94579  19.529 18.356 17.885 17.754 17.696  0.032
218.68742  33.94701  18.419 17.405 17.033 16.910 16.873  0.032
218.87119  33.74345  19.449 18.480 18.129 18.033 17.958  0.026
219.03604  33.78276  18.920 18.066 17.868 17.791 17.825  0.028
219.49554  33.72886  18.309 17.411 17.098 17.023 16.965  0.029
219.69789  33.64362  19.135 18.302 17.981 17.883 17.835  0.030
219.70143  33.52184  18.257 17.346 17.029 16.935 16.918  0.031
216.03647  35.25536  19.407 18.356 17.879 17.704 17.616  0.053
216.04166  35.07730  18.638 17.676 17.387 17.303 17.269  0.062
216.30615  35.13881  19.298 18.355 18.086 17.921 17.908  0.049
216.56354  34.90491  18.355 17.200 16.710 16.513 16.443  0.039
216.80984  34.92112  19.155 18.251 17.930 17.817 17.784  0.034
216.94487  34.96176  19.165 18.245 17.853 17.664 17.597  0.034
217.31950  34.84467  19.427 18.396 18.019 17.883 17.837  0.046
217.43179  34.83382  19.016 18.134 17.848 17.739 17.692  0.043
218.07330  34.65673  18.822 17.724 17.318 17.207 17.158  0.034
218.06293  34.45111  19.040 17.968 17.558 17.380 17.314  0.039
218.17717  34.56007  18.375 17.495 17.156 17.022 16.962  0.036
218.56148  34.33282  19.286 18.314 17.979 17.791 17.773  0.050
218.64345  34.45589  18.682 17.618 17.232 17.101 17.058  0.056
218.77737  34.34291  18.672 17.821 17.604 17.507 17.470  0.048
218.81120  34.36597  19.034 17.876 17.389 17.192 17.119  0.049
218.83859  34.27225  19.385 18.392 18.029 17.874 17.797  0.044
218.92744  34.39864  18.470 17.510 17.224 17.113 17.046  0.052
218.91479  34.36694  18.980 17.993 17.585 17.426 17.321  0.050
219.09431  34.33086  19.139 18.131 17.808 17.672 17.679  0.042
219.29274  34.14088  19.354 18.474 18.240 18.196 18.207  0.036
219.45609  34.21435  19.472 18.473 18.138 18.007 17.971  0.040
219.40495  34.02857  19.307 18.321 17.869 17.709 17.605  0.033
219.81998  34.06823  19.091 18.117 17.811 17.694 17.650  0.041
216.06184  35.62054  18.842 17.649 17.189 17.008 16.945  0.036
216.09212  35.53878  18.823 17.681 17.238 17.079 17.069  0.038
216.16431  35.63868  18.468 17.473 17.112 16.960 16.898  0.042
216.28529  35.45987  19.191 18.068 17.565 17.329 17.194  0.044
216.66815  35.39059  18.398 17.329 16.922 16.805 16.780  0.041
216.66716  35.37359  19.173 18.223 17.814 17.682 17.602  0.040
216.80550  35.41714  18.176 17.114 16.737 16.630 16.618  0.036
216.82405  35.32940  18.854 17.933 17.606 17.486 17.483  0.037
