       5047.0435        5434.7295 GOOD ThI
       5047.4282        309.96304 GOOD ThII
       5048.9365        942.39954 GOOD ThI
       5049.7959        7743.9434 GOOD ThII
       5050.7842        5783.2949 GOOD ThI
       5051.3428        98.499260 GOOD ThII
       5051.8887        2494.0210 GOOD ThI
       5052.5854        109.55882 GOOD ThI
       5055.3472        2630.5581 GOOD ThII
       5057.9868        1215.0796 GOOD ThII
       5058.3613        1492.2695 GOOD ThI
       5058.5601        728.37482 GOOD ThII
       5059.8613        4067.1106 GOOD ThI
       5061.2227        474.34665 GOOD ThII
       5061.6562        1402.5682 GOOD ThI
       5062.0371        4928.2314 GOOD ArII
       5062.9326        715.27588 GOOD ThI
       5063.5156        1215.7491 GOOD ThI
       5063.9990        1200.7490 GOOD ThI
       5064.6021        7427.8003 GOOD ThI
       5064.9453        9860.3486 GOOD ThI
       5065.1924        4077.1619 GOOD ThI
       5066.1357        2125.0254 GOOD ThI
       5066.7773        1189.1003 GOOD ThI
       5067.1377        845.12756 GOOD ThI
       5067.9736        26269.225 GOOD ThI
       5068.8291        312.09332 GOOD ThI
       5069.3384        376.47366 GOOD ThI
       5070.7778        98.070000 GOOD ThI
       5071.7534        64.531662 GOOD ThII
       5072.6289        91.635330 GOOD ThII
       5074.6465        247.52046 GOOD ThI
       5075.4658        229.37820 GOOD ThII
       5079.1372        85.355782 GOOD ThII
       5079.9077        193.15331 GOOD ThI
       5081.4463        1332.5082 GOOD ThI
       5082.6226        204.48268 GOOD ThI
       5084.9937        804.57959 GOOD ThI
       5085.2954        122.79748 GOOD Th
       5085.8394        72.259880 GOOD ThI
       5086.1772        134.98827 GOOD ThI
       5086.8350        52.223309 GOOD Th
       5089.2192        84.840302 GOOD ThII
       5090.0513        460.80075 GOOD ThI
       5090.5454        2567.2407 GOOD ThI
       5090.7510        648.22296 GOOD ThI
       5094.6899        93.743317 GOOD Th
       5095.0640        864.13116 GOOD Th
       5096.4849        5555.8281 GOOD ThI
       5098.0430        1266.1605 GOOD ThII
       5100.6211        7077.8711 GOOD ThI
       5101.1299        1455.4939 GOOD ThI
       5101.3452        164.46237 GOOD ThI
       5103.7651        57.703152 GOOD ThII
       5106.6689        84.727913 GOOD ThI
       5109.7329        338.60791 GOOD ThI
       5110.0474        70.562172 GOOD ThI
       5110.5527        316.57690 GOOD ThI
       5111.0610        590.62579 GOOD ThI
       5111.2783        2079.7859 GOOD ThI
       5114.0664        136.11244 GOOD ThI
       5115.0449        12665.454 GOOD ThI
       5116.2959        186.35258 GOOD Th
       5117.2925        424.26953 GOOD Th
       5118.2021        165.64975 GOOD ArI
       5119.8677        64.209778 GOOD ThI
       5121.3247        164.82510 GOOD Th
       5122.4995        627.34692 GOOD ThI
       5124.2461        42.390717 GOOD Th
       5125.4893        493.11044 GOOD ThI
       5125.9502        2618.2117 GOOD ThI
       5128.4897        1832.7303 GOOD ThI
       5129.5518        76.325592 GOOD ThI
       5130.2339        239.73909 GOOD ThI
       5131.0718        327.29248 GOOD ThII
       5131.9922        122.32124 GOOD ThI
       5133.1050        229.92877 GOOD Th
       5134.7461        3688.9998 GOOD ThI
       5136.1211        172.58397 GOOD ThI
       5137.4731        1125.6874 GOOD ThI
       5139.4487        47.592148 GOOD ThI
       5140.7734        1411.4329 GOOD ThI
       5141.2651        110.91911 GOOD ThI
       5141.7827        3231.5596 GOOD ArII
       5143.2671        2262.2600 GOOD ThII
       5143.9165        4665.6870 GOOD ThI
       5145.0381        711.44952 GOOD ThII
       5145.3081        2039.9496 GOOD ArII
       5146.0557        325.93491 GOOD ThI
       5147.1348        126.55821 GOOD ThI
       5148.2114        884.16223 GOOD ThII
       5149.2070        351.24139 GOOD ThI
       5149.8081        122.72081 GOOD ThI
       5150.7002        239.94617 GOOD ThI
       5151.6118        11181.514 GOOD ThI
       5153.5171        68.298782 GOOD ThII
       5154.2432        12763.117 GOOD ThI
       5154.8984        160.09737 GOOD ThII
       5157.4258        121.42316 GOOD ThI
       5158.6040        28844.035 GOOD ThI
       5159.4536        162.85156 GOOD ThI
       5159.6201        593.98535 GOOD ThI
       5161.5396        3395.8079 GOOD ThI
       5162.2847        952.85864 GOOD ArI
       5163.4585        6061.7949 GOOD ThI
       5164.4014        267.44897 GOOD ThI
       5165.7729        407.56104 GOOD ArII
       5166.6553        275.16309 GOOD ThI
       5168.5864        497.41330 GOOD ThI
       5168.9224        637.14319 GOOD ThI
       5170.2227        199.70010 GOOD ThII
       5172.4785        88.286613 GOOD ThI
       5172.6890        60.010342 GOOD Th
       5172.9175        56.902992 GOOD ThII
       5173.6714        852.30939 GOOD ThI
       5174.3701        319.46548 GOOD ThI
       5174.7988        508.21021 GOOD Th
       5175.3247        1320.7065 GOOD ThI
       5175.9116        511.51053 GOOD ThI
       5176.2290        286.73096 GOOD ArII
       5176.4038        846.59528 GOOD ThI
       5176.9609        7335.2002 GOOD ThI
       5177.6226        980.59442 GOOD ThI
       5178.4800        261.08151 GOOD ThI
       5179.1440        53.093647 GOOD ThI
       5180.7207        175.44768 GOOD ThI
       5182.5269        907.15753 GOOD ThII
       5183.0898        480.18054 GOOD ThI
       5183.3408        274.40494 GOOD ThI
       5183.6045        138.60762 GOOD Th
       5183.9897        1160.6698 GOOD ThII
       5184.4536        1309.5626 GOOD ThI
       5184.7314        325.76242 GOOD ThII
       5185.2041        299.50485 GOOD ThI
       5186.4131        1348.8568 GOOD ThI
       5187.1675        581.81250 GOOD ThI
       5187.3374        4601.9912 GOOD ThI
       5187.7461        2354.8337 GOOD ArI
       5188.3657        383.49469 GOOD ThII
       5188.8433        370.50192 GOOD Th
       5189.6772        237.66515 GOOD ThII
       5190.8721        1647.8688 GOOD ThII
       5193.8257        2129.9641 GOOD ThII
       5194.4575        5454.9648 GOOD ThI
       5195.8135        16150.477 GOOD ThI
       5197.2358        624.59265 GOOD ThI
       5198.7998        8976.2900 GOOD ThI
       5199.1636        29830.613 GOOD ThI
       5202.0088        660.72296 GOOD ThI
       5203.8477        931.40479 GOOD Th
       5205.1523        2242.2407 GOOD ThI
       5205.7788        613.37323 GOOD ThII
       5206.4956        1697.3362 GOOD ThII
       5206.6626        661.20154 GOOD ThII
       5206.7993        353.61798 GOOD ThI
       5207.8013        577.73132 GOOD ThI
       5209.7246        4954.8276 GOOD ThI
       5211.2305        21907.021 GOOD ThI
       5213.3491        6731.4150 GOOD ThI
       5214.1611        338.98541 GOOD ThII
       5216.5967        3390.9333 GOOD ThII
       5216.8140        375.20737 GOOD ArII
       5218.5273        1040.7655 GOOD ThII
       5219.1099        12684.590 GOOD ThI
       5220.3086        99.686600 GOOD Th
       5220.7070        949.72211 GOOD ThI
       5220.9263        1718.4541 GOOD ThI
       5221.2710        808.10815 GOOD ArI
       5222.2627        120.51203 GOOD ThI
       5222.7661        76.363144 GOOD ThI
       5224.1226        101.19949 GOOD ThII
       5226.5254        263.95032 GOOD ThI
       5228.2246        1918.5153 GOOD ThI
       5228.9951        529.85883 GOOD ThI
       5229.7944        71.644402 GOOD Th
       5231.1597        55837.887 GOOD ThI
       5232.3413        157.45094 GOOD ThI
       5233.2256        2391.3040 GOOD ThII
       5234.1069        978.02838 GOOD ThI
       5237.6279        160.18279 GOOD ThII
       5237.9033        351.36450 GOOD ThII
       5238.8135        6498.3174 GOOD ThI
       5239.5518        5929.4902 GOOD ThI
       5240.1968        2477.1279 GOOD ThII
       5241.8545        276.81467 GOOD Th
       5242.0894        256.38632 GOOD ThII
       5245.3779        103.68349 GOOD ArII
       5247.1968        1553.5702 GOOD ThI
       5247.6548        8500.9609 GOOD ThII
       5250.8726        784.82788 GOOD ThI
       5252.5679        112.48334 GOOD ThI
       5253.4443        482.10031 GOOD Th
       5254.2588        1087.2327 GOOD ThI
       5255.5737        238.17531 GOOD ThI
       5255.9189        150.10458 GOOD ThI
       5258.3604        30976.826 GOOD ThI
       5259.7759        556.66730 GOOD ThI
       5260.1040        4782.1548 GOOD ThI
       5261.4722        1552.6976 GOOD ThI
       5261.6997        432.63431 GOOD Th
       5262.2368        540.76044 GOOD Th
       5264.2334        422.27527 GOOD Th
       5264.7822        211.48099 GOOD ArII
       5265.5513        1195.6615 GOOD Th
       5266.7104        14457.286 GOOD ThI
       5269.7925        592.90393 GOOD ThI
       5270.2661        2144.4148 GOOD Th
       5272.6440        264.40082 GOOD ThII
       5272.9268        2260.7571 GOOD ThI
       5273.1318        887.67267 GOOD ThI
       5274.1187        5463.5591 GOOD ThI
       5274.3896        243.87518 GOOD ThI
       5276.4087        353.33319 GOOD ThII
       5277.1460        1176.7778 GOOD ThI
       5277.5000        2846.4302 GOOD ThII
       5279.1968        114.72021 GOOD ThI
       5280.0854        414.80347 GOOD ThII
       5280.3442        493.68314 GOOD ThI
       5281.0688        4755.6978 GOOD ThI
       5281.6284        276.08990 GOOD ArII
       5282.3950        482.82053 GOOD ThI
       5283.6958        317.22391 GOOD ThI
       5284.5420        198.76573 GOOD ThII
       5286.8872        421.01193 GOOD ArII
       5289.6226        285.01321 GOOD ThI
       5289.8975        765.74207 GOOD ThII
       5291.8164        2466.5991 GOOD ThI
       5294.3970        4023.8831 GOOD ThI
       5295.0884        486.81976 GOOD ThI
       5296.2788        5868.3452 GOOD ThI
       5297.4077        296.25336 GOOD ThI
       5297.7432        7635.8691 GOOD ThI
       5298.2822        6763.8516 GOOD ThI
       5298.5601        858.40912 GOOD ThI
       5300.5234        3759.4656 GOOD ThI
       5301.4043        815.02087 GOOD ThII
       5303.4834        1249.5438 GOOD ThI
       5306.9863        1204.8662 GOOD ThI
       5307.4653        1949.5543 GOOD ThII
       5308.3105        389.22394 GOOD ThI
       5309.6094        462.59055 GOOD ThI
       5310.2666        3358.8313 GOOD ThII
       5310.8662        307.09116 GOOD ThII
       5312.0020        27860.408 GOOD ThI
       5312.5288        13165.798 GOOD ThI
       5312.9043        8214.9326 GOOD ThI
       5315.2280        496.53317 GOOD ThI
       5317.4946        5270.1460 GOOD ThI
       5318.1104        380.09637 GOOD ThI
       5318.4268        786.93982 GOOD ThII
       5320.0986        132.80005 GOOD Th
       5320.7700        1127.7235 GOOD ThII
       5322.8989        859.00000 GOOD ThI
       5323.4004        168.59921 GOOD ThI
       5325.1440        2078.3594 GOOD ThII
       5325.4316        1827.4575 GOOD ThI
       5326.2773        3697.1445 GOOD ThI
       5326.9756        19007.906 GOOD ThI
       5329.3745        1212.0334 GOOD ThII
       5329.7559        579.80334 GOOD ThII
       5330.0806        3496.1609 GOOD ThI
       5331.7476        348.63962 GOOD ThI
       5333.3848        685.20215 GOOD ThI
       5337.0156        669.04785 GOOD Th
       5338.6406        213.95767 GOOD ThI
       5339.8950        265.47269 GOOD Th
       5340.4980        1165.6426 GOOD ThI
       5343.5811        49134.855 GOOD ThI
       5345.3115        1051.6224 GOOD Th
       5346.3779        910.29492 GOOD ThII
       5347.9712        3616.7095 GOOD ThI
       5348.3091        384.53842 GOOD ThI
       5349.0054        1090.8180 GOOD ThI
       5349.4609        1916.1871 GOOD Th
       5350.5361        154.52225 GOOD Th
       5351.1265        4380.8472 GOOD ThI
       5351.8364        1120.2203 GOOD ThI
       5354.6016        1206.2662 GOOD ThI
       5355.6367        1537.7456 GOOD ThI
       5358.7061        1025.1470 GOOD ThI
       5359.8267        1513.1505 GOOD ThI
       5360.1499        8515.9375 GOOD ThI
       5361.1558        2017.0005 GOOD ThI
       5361.4102        224.77467 GOOD ThII
       5362.2505        495.00345 GOOD ThII
       5362.5752        3563.4583 GOOD ThI
       5363.6074        266.11301 GOOD ThII
       5365.4707        395.48672 GOOD Th
       5366.7065        120.02818 GOOD ThI
       5369.2817        3815.5242 GOOD ThI
       5369.4468        2987.8066 GOOD ThI
       5370.7095        2514.5874 GOOD ThI
       5371.1240        237.76170 GOOD ThI
       5372.7026        3286.8984 GOOD ThI
       5374.8218        8768.9492 GOOD Th
       5375.3525        3949.9756 GOOD ThII
       5375.7690        1609.7886 GOOD ThII
       5376.1304        3835.2056 GOOD Th
       5376.7808        3554.9846 GOOD ThI
       5378.8354        7034.9014 GOOD ThI
       5379.1104        13239.297 GOOD ThI
       5381.3711        598.32153 GOOD ThI
       5382.9277        4108.0107 GOOD ThII
       5384.0356        1966.8763 GOOD ThII
       5386.6108        24044.627 GOOD ThI
       5387.8130        1159.3772 GOOD Th
       5388.0508        2100.4819 GOOD ThI
       5388.9062        186.54553 GOOD ThII
       5391.0762        726.66870 GOOD ThII
       5392.5728        4924.2012 GOOD ThII
       5393.5996        248.53767 GOOD ArII
       5393.9717        4363.3218 GOOD ThI
       5394.7607        21751.049 GOOD ThI
       5396.1128        384.09894 GOOD ThI
       5397.5161        677.90027 GOOD ArII
       5398.2046        993.62543 GOOD ThI
       5398.7017        6091.8384 GOOD ThI
       5398.9219        4949.0376 GOOD ThI
       5399.1743        7281.9497 GOOD Th
       5399.6216        1283.2247 GOOD ThI
       5400.1455        1266.8015 GOOD ThI
       5402.6050        618.01477 GOOD ArII
       5403.1992        2049.3818 GOOD ThI
       5405.2095        166.70900 GOOD ThII
       5407.3438        849.06873 GOOD ArII
       5407.6533        21539.422 GOOD ThI
       5410.7686        18370.404 GOOD ThI
       5412.2212        114.41336 GOOD Th
       5414.5244        224.01279 GOOD Th
       5415.5225        7690.1504 GOOD ThI
       5417.4858        54197.426 GOOD ThI
       5419.1284        676.57538 GOOD ThI
       5421.3516        915.55298 GOOD ArI
       5421.6626        751.51917 GOOD ThI
       5421.8359        1641.9761 GOOD ThII
       5422.9150        126.21377 GOOD ThI
       5424.0078        11045.617 GOOD ThI
       5424.7295        190.04063 GOOD Th
       5425.6782        8191.8745 GOOD ThII
       5426.4077        1917.5270 GOOD ThI
       5427.6206        416.29852 GOOD ThI
       5429.1050        497.47086 GOOD ThI
       5430.5977        204.07707 GOOD ThI
       5431.1118        16961.045 GOOD ThI
       5431.6055        335.67041 GOOD ThI
       5432.7651        530.80731 GOOD Th
       5433.2920        869.93549 GOOD ThII
       5433.7007        781.00830 GOOD ThII
       5434.1514        8483.7578 GOOD ThI
       5435.1230        1410.8281 GOOD ThII
       5435.7236        801.20020 GOOD ThII
       5435.8926        3659.4478 GOOD ThII
       5436.4980        407.65146 GOOD ThII
       5437.3877        2565.4644 GOOD ThII
       5438.1372        1700.5972 GOOD Th
       5439.8516        642.52802 GOOD Th
       5439.9893        698.13660 GOOD ArI
       5440.6016        3530.9663 GOOD ThI
       5441.0439        431.08240 GOOD ThI
       5441.2144        804.08301 GOOD ThI
       5443.1187        4172.0635 GOOD ThII
       5447.1538        7196.9365 GOOD Th
       5448.2720        397.68250 GOOD ThI
       5449.4790        3546.2874 GOOD ThII
       5449.8975        388.33945 GOOD ThII
       5450.5103        173.07739 GOOD ThI
       5451.6519        2414.5439 GOOD ArI
       5452.2188        19926.691 GOOD ThI
       5455.1523        794.13654 GOOD Th
       5458.9678        1821.1488 GOOD Th
       5460.7505        126.39297 GOOD Th
       5461.7358        1622.9620 GOOD ThII
       5462.3374        627.73273 GOOD ThI
       5462.6128        1720.1421 GOOD ThII
       5463.3213        474.55338 GOOD ThI
       5463.7695        306.06522 GOOD ThI
       5464.2056        10504.707 GOOD ThI
       5467.1704        480.67612 GOOD ThI
       5470.1460        436.81815 GOOD ThI
       5470.7593        7207.2090 GOOD ThI
       5476.4858        163.59264 GOOD Th
       5477.0542        164.33469 GOOD ThII
       5477.5522        409.08774 GOOD ThI
       5478.7446        319.49197 GOOD ThI
       5479.0752        2438.4219 GOOD ThI
       5480.8906        507.18546 GOOD ThII
       5481.4814        235.60391 GOOD ThII
       5481.9629        173.09319 GOOD ThII
       5483.1445        233.57912 GOOD ThI
       5484.1465        1862.7122 GOOD ThII
       5484.5596        531.82428 GOOD ThI
       5487.8413        510.59225 GOOD ThI
       5488.6289        2847.6472 GOOD ThII
       5488.9253        1748.3323 GOOD ThII
       5489.0884        1159.9808 GOOD ThI
       5490.1196        148.07964 GOOD ArI
       5492.6436        16845.342 GOOD ThI
       5493.2041        6310.7271 GOOD ThI
       5494.3306        6944.7231 GOOD ThI
       5495.8740        6337.3369 GOOD ArI
       5496.1372        13236.733 GOOD ThI
       5498.1841        449.97241 GOOD ArII
       5499.2554        67949.320 GOOD ThI
       5499.6479        4305.2495 GOOD ThI
       5501.2812        2758.7424 GOOD ThI
       5501.9438        1487.9484 GOOD ThII
       5504.3018        16701.639 GOOD ThI
       5506.1128        1353.0811 GOOD ArI
       5506.9194        1025.6136 GOOD ThI
       5507.5386        4135.9546 GOOD ThI
       5508.5586        2936.5386 GOOD ThI
       5509.9937        28551.963 GOOD ThI
       5510.6831        699.59564 GOOD ThII
       5511.0610        414.59317 GOOD Th
       5512.7002        193.23923 GOOD ThI
       5512.9795        442.56799 GOOD Th
       5514.3760        215.67604 GOOD ArII
       5514.8730        18858.668 GOOD ThI
       5517.7954        205.88344 GOOD ThII
       5518.9893        3352.3909 GOOD ThI
       5519.2354        1296.6715 GOOD ThI
       5521.7534        1340.7781 GOOD ThI
       5523.1675        226.21140 GOOD ThI
       5524.2188        765.79108 GOOD ThII
       5524.5825        5587.6665 GOOD ThI
       5524.9570        683.42767 GOOD ArI
       5527.2954        2582.9773 GOOD ThI
       5528.2271        2714.3770 GOOD ThI
       5529.0972        728.22540 GOOD ThI
       5530.0762        706.36273 GOOD ThI
       5530.6978        960.44226 GOOD ThII
       5535.9712        1394.3416 GOOD ThI
       5537.1309        1256.9272 GOOD ThII
       5537.5562        2640.8481 GOOD ThI
       5538.6089        4305.2700 GOOD ThI
       5539.2617        77781.891 GOOD ThI
       5539.9106        14863.741 GOOD ThII
       5541.1465        2896.9661 GOOD ThI
       5541.5815        2431.3794 GOOD ThI
       5541.9355        982.32776 GOOD ThI
       5542.8901        13852.563 GOOD ThI
       5545.0493        315.56528 GOOD ArII
       5545.8057        611.56775 GOOD ThI
       5546.1206        1378.4176 GOOD ThII
       5547.1338        809.37848 GOOD ThI
       5548.1758        33009.805 GOOD ThI
       5551.3721        3008.3914 GOOD ThII
       5552.6230        2900.2698 GOOD ThI
       5555.5312        1763.4200 GOOD ThI
       5556.1489        1102.6547 GOOD ThII
       5557.0454        26129.125 GOOD ThI
       5557.9214        649.51959 GOOD ThI
       5558.3423        40240.828 GOOD ThI
       5558.7021        8255.9336 GOOD ArI
       5559.8911        12620.402 GOOD ThI
       5564.2012        2849.6045 GOOD ThII
       5567.9985        4663.2876 GOOD ThI
       5568.5396        269.89035 GOOD ThI
       5570.9268        2480.7495 GOOD ThI
       5571.1914        26678.781 GOOD ThI
       5572.0952        593.93011 GOOD ThI
       5572.4648        21694.789 GOOD ThI
       5573.3535        61498.625 GOOD ThI
       5573.8706        352.28714 GOOD ThII
       5574.9155        430.37772 GOOD ThI
       5576.2046        6095.1035 GOOD ThI
       5577.6846        543.17621 GOOD ArII
       5579.3584        15852.562 GOOD ThI
       5580.0771        1455.0532 GOOD ThI
       5580.3926        211.21429 GOOD ThI
       5580.7549        878.41504 GOOD ThI
       5581.9668        705.23804 GOOD Th
       5582.3667        738.57715 GOOD ThI
       5582.6787        247.11099 GOOD ThI
       5582.8667        802.97357 GOOD ThI
       5583.7622        1465.0289 GOOD ThII
       5585.8472        220.07866 GOOD ThI
       5587.0264        63690.930 GOOD ThI
       5587.7349        321.74966 GOOD ThII
       5588.7505        4530.6025 GOOD Th
       5590.1128        676.02979 GOOD Th
       5593.2681        229.53682 GOOD ThII
       5593.6128        3008.9395 GOOD Th
       5594.4604        2717.9902 GOOD Th
       5595.0635        16640.342 GOOD ThI
       5595.6099        308.61288 GOOD ThiI
       5597.4756        282.73151 GOOD ArI
       5598.4795        1925.3071 GOOD Th
       5599.6548        1776.1024 GOOD ThI
       3880.1948        1234.4280 GOOD ThI
       3880.3333        1520.2000 GOOD ArII
       3881.4980        500.60941 GOOD ThII
       3882.1431        503.62045 GOOD ThII
       3883.7683        235.70523 GOOD ThI
       3884.5244        677.99182 GOOD ThII
       3884.8225        1875.9622 GOOD Th
       3885.4038        288.09378 GOOD Th
       3885.7681        1151.4026 GOOD ThII
       3886.0049        668.16180 GOOD Th
       3886.2563        883.25677 GOOD ThI
       3886.9160        16947.912 GOOD ThI
       3889.9060        366.15680 GOOD ThI
       3891.2046        453.58099 GOOD ThI
       3891.4016        1635.3280 GOOD ArII
       3891.7261        1022.9536 GOOD ThI
       3891.9792        3840.7053 GOOD ArII
       3893.6519        1098.1416 GOOD ThI
       3894.6599        561.73755 GOOD ArI
       3895.4192        13362.507 GOOD ThI
       3898.4375        3986.8916 GOOD ThI
       3898.7966        368.73447 GOOD Th
       3899.0310        394.83121 GOOD Th
       3900.5767        1658.0719 GOOD ThI
       3900.8784        3058.7092 GOOD ThII
       3901.1521        305.10532 GOOD ThII
       3901.6621        1764.8810 GOOD ThI
       3902.1709        402.43246 GOOD Th
       3903.1023        4582.5464 GOOD ThI
       3903.4812        825.73212 GOOD ThI
       3904.0828        1607.4080 GOOD ThII
       3905.1865        1138.9467 GOOD ThII
       3907.1604        378.58987 GOOD ThI
       3907.5432        400.49902 GOOD ThI
       3908.7490        458.66693 GOOD ThI
       3908.9797        428.36349 GOOD ThI
       3909.1389        870.82349 GOOD ThI
       3910.5210        276.88272 GOOD ThI
       3910.7734        477.79501 GOOD ThI
       3911.5759        482.84567 GOOD ArII
       3911.9092        8001.0146 GOOD ThI
       3912.2810        798.93848 GOOD ThII
       3913.6450        432.11386 GOOD ThI
       3914.1624        421.10468 GOOD Th
       3914.7676        1271.0310 GOOD ArII
       3915.2954        302.80038 GOOD ThI
       3915.8489        443.80023 GOOD ThI
       3916.4175        16604.848 GOOD ThI
       3917.2693        1065.2756 GOOD ThI
       3918.0701        1004.1147 GOOD Th
       3918.5115        1889.7585 GOOD Th
       3919.0234        6386.0693 GOOD ThI
       3919.4602        974.43036 GOOD Th
       3922.2190        287.17276 GOOD ThII
       3923.7996        5038.2632 GOOD ThI
       3924.4033        718.39850 GOOD Th
       3925.0935        14348.993 GOOD ThI
       3925.7188        7971.7451 GOOD ArII
       3926.0457        710.39777 GOOD ArII
       3926.8630        272.63638 GOOD ThI
       3927.1763        452.88351 GOOD ThII
       3927.8062        369.14825 GOOD ThI
       3928.6233        8986.7070 GOOD ArII
       3929.2903        1596.4099 GOOD ThI
       3929.6692        18260.971 GOOD ThII
       3930.3303        388.38336 GOOD Th
       3931.2566        1154.0920 GOOD ThII
       3931.9941        350.52814 GOOD Th
       3932.2263        646.56927 GOOD ThII
